square,AP-00,AP-01,AP-02,AP-03,AP-04,AP-05,AP-06,AP-07,AP-08,bestMAC
s-01,-30,-24,-32,-28,-62,-56,-42,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-28,-60,-56,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-56,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-24,-24,-44,-22,-58,-56,-42,-48,-54,D8:07:B6:6E:4E:0A
s-01,-24,-64,-32,-28,-60,-56,-42,-50,-54,98:DE:D0:8F:0A:38
s-01,-24,-64,-32,-60,-62,-56,-42,-50,-60,98:DE:D0:8F:0A:38
s-01,-24,-22,-32,-60,-62,-56,-42,-52,-58,D8:07:B6:6E:4E:F4
s-01,-24,-22,-32,-26,-62,-56,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-62,-56,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-60,-30,-28,-58,-56,-42,-44,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-30,-28,-58,-56,-42,-44,-60,D8:07:B6:6E:4E:F4
s-01,-32,-72,-32,-26,-60,-56,-42,-44,-60,D8:07:B6:6E:4E:0A
s-01,-60,-24,-32,-28,-62,-56,-42,-60,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-56,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-70,-24,-42,-26,-62,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-42,-30,-60,-58,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-30,-24,-36,-26,-62,-58,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-50,-32,-26,-64,-54,-44,-52,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-28,-60,-60,-42,-48,-68,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-28,-62,-60,-42,-50,-68,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-46,-60,-54,-44,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-46,-60,-54,-44,-50,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-54,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-62,-52,-42,-64,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-44,-28,-64,-52,-44,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-44,-60,-52,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-32,-60,-52,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-68,-32,-32,-60,-72,-42,-50,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-32,-60,-54,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-56,-42,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-30,-60,-56,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-54,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-28,-60,-54,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-34,-24,-44,-28,-60,-54,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-28,-56,-54,-68,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-60,-46,-68,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-44,-60,-46,-68,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-58,-46,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-64,-54,-68,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-58,-54,-68,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-60,-56,-68,-50,-58,D8:07:B6:6E:4E:F4
s-01,-68,-24,-34,-28,-76,-56,-68,-48,-58,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-28,-58,-56,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-60,-56,-44,-52,-62,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-26,-60,-56,-44,-52,-76,D8:07:B6:6E:4E:F4
s-01,-32,-76,-32,-28,-60,-56,-44,-50,-76,D8:07:B6:6E:4E:0A
s-01,-32,-22,-32,-26,-60,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-44,-26,-60,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-50,-44,-48,-68,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-28,-60,-54,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-56,-54,-44,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-44,-60,-54,-44,-48,-62,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-28,-56,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-76,-56,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-34,-24,-34,-28,-60,-54,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-24,-44,-26,-60,-54,-44,-50,-68,D8:07:B6:6E:4E:F4
s-01,-34,-64,-56,-56,-60,-54,-44,-48,-68,98:DE:D0:8F:0A:38
s-01,-32,-24,-36,-26,-60,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-80,-22,-32,-28,-58,-54,-44,-52,-56,D8:07:B6:6E:4E:F4
s-01,-32,-22,-70,-28,-60,-54,-44,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-62,-44,-44,-60,-54,-44,-52,-60,98:DE:D0:8F:0A:38
s-01,-32,-24,-36,-28,-60,-54,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-30,-22,-36,-26,-60,-54,-44,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-36,-32,-28,-60,-54,-44,-48,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-28,-60,-54,-44,-76,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-72,-60,-54,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-54,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-60,-24,-32,-26,-58,-54,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-54,-44,-48,-58,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-28,-60,-54,-44,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-56,-56,-44,-48,-58,D8:07:B6:6E:4E:F4
s-01,-30,-62,-32,-28,-56,-56,-44,-50,-58,D8:07:B6:6E:4E:0A
s-01,-30,-22,-32,-26,-70,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-56,-44,-48,-72,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-56,-44,-50,-66,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-56,-44,-48,-66,D8:07:B6:6E:4E:F4
s-01,-60,-24,-32,-28,-58,-56,-44,-76,-66,D8:07:B6:6E:4E:F4
s-01,-60,-22,-32,-26,-58,-56,-44,-48,-66,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-56,-44,-48,-66,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-56,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-32,-58,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-56,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-58,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-58,-32,-28,-58,-58,-44,-48,-60,D8:07:B6:6E:4E:0A
s-01,-32,-22,-32,-26,-60,-58,-44,-50,-54,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-58,-58,-44,-78,-54,D8:07:B6:6E:4E:F4
s-01,-32,-60,-32,-28,-60,-54,-44,-48,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-28,-60,-54,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-52,-24,-32,-28,-60,-54,-44,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-54,-54,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-54,-54,-44,-72,-60,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-28,-60,-54,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-60,-22,-34,-36,-66,-56,-42,-66,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-26,-66,-56,-42,-66,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-66,-56,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-66,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-66,-60,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-66,-58,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-30,-22,-34,-28,-66,-76,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-34,-24,-32,-24,-64,-62,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-60,-66,-68,-60,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-68,-32,-28,-66,-60,-40,-50,-60,D8:07:B6:6E:4E:0A
s-01,-32,-24,-34,-28,-60,-60,-40,-50,-60,D8:07:B6:6E:4E:F4
s-01,-30,-22,-34,-28,-60,-60,-40,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-28,-66,-60,-40,-50,-58,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-28,-66,-60,-40,-76,-58,D8:07:B6:6E:4E:F4
s-01,-30,-22,-34,-28,-66,-64,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-76,-32,-28,-66,-64,-40,-48,-58,D8:07:B6:6E:4E:0A
s-01,-32,-76,-32,-26,-66,-64,-40,-48,-58,D8:07:B6:6E:4E:0A
s-01,-32,-24,-34,-26,-66,-64,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-34,-64,-64,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-34,-60,-64,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-70,-32,-26,-54,-54,-40,-56,-60,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-26,-54,-66,-40,-56,-68,D8:07:B6:6E:4E:F4
s-01,-60,-24,-32,-60,-60,-66,-42,-50,-68,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-60,-64,-64,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-60,-60,-64,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-52,-32,-60,-62,-64,-42,-50,-60,D8:07:B6:6E:4F:80
s-01,-30,-54,-32,-60,-62,-64,-42,-52,-62,98:DE:D0:8F:0A:38
s-01,-32,-24,-32,-60,-62,-64,-42,-52,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-76,-62,-62,-42,-52,-60,D8:07:B6:6E:4E:F4
s-01,-32,-60,-32,-28,-64,-62,-40,-60,-60,D8:07:B6:6E:4E:0A
s-01,-32,-22,-32,-28,-62,-66,-42,-60,-60,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-24,-64,-66,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-68,-60,-26,-60,-66,-42,-50,-56,D8:07:B6:6E:4E:0A
s-01,-32,-24,-36,-26,-60,-66,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-64,-42,-48,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-74,-28,-60,-64,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-68,-24,-36,-44,-60,-64,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-32,-28,-60,-64,-40,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-34,-28,-60,-64,-40,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-58,-64,-42,-50,-56,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-28,-58,-64,-40,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-26,-60,-64,-40,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-22,-32,-50,-60,-64,-40,-48,-56,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-60,-64,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-22,-34,-28,-56,-64,-72,-50,-58,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-30,-56,-64,-72,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-56,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-58,-24,-34,-26,-56,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-58,-24,-32,-28,-60,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-58,-70,-32,-28,-60,-62,-40,-48,-58,D8:07:B6:6E:4E:0A
s-01,-58,-24,-74,-26,-60,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-74,-26,-60,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-60,-62,-42,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-26,-60,-62,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-64,-34,-26,-60,-62,-40,-48,-62,D8:07:B6:6E:4E:0A
s-01,-32,-22,-32,-28,-60,-62,-40,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-46,-60,-60,-40,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-46,-60,-60,-40,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-46,-60,-60,-40,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-46,-60,-60,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-60,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-60,-60,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-28,-60,-52,-40,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-60,-52,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-38,-28,-52,-52,-44,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-26,-64,-54,-38,-68,-58,D8:07:B6:6E:4E:F4
s-01,-32,-24,-28,-26,-60,-54,-46,-48,-64,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-28,-58,-52,-40,-54,-60,D8:07:B6:6E:4E:F4
s-01,-32,-22,-36,-26,-58,-52,-40,-54,-60,D8:07:B6:6E:4E:F4
s-01,-32,-60,-32,-28,-58,-52,-40,-48,-62,D8:07:B6:6E:4E:0A
s-01,-32,-60,-32,-28,-58,-50,-40,-48,-62,D8:07:B6:6E:4E:0A
s-01,-60,-24,-32,-28,-58,-50,-40,-48,-62,D8:07:B6:6E:4E:F4
s-01,-32,-22,-34,-28,-66,-50,-40,-48,-66,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-66,-60,-42,-48,-66,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-24,-68,-60,-40,-48,-66,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-28,-68,-60,-40,-48,-66,D8:07:B6:6E:4E:F4
s-01,-30,-24,-34,-30,-68,-60,-40,-48,-66,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-30,-68,-68,-42,-48,-66,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-68,-68,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-34,-68,-68,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-64,-68,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-30,-24,-32,-28,-64,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-68,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-66,-60,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-28,-34,-26,-66,-68,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-24,-66,-68,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-66,-68,-42,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-28,-66,-68,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-32,-68,-32,-28,-64,-64,-42,-60,-60,D8:07:B6:6E:4E:0A
s-01,-32,-24,-32,-28,-64,-64,-42,-60,-64,D8:07:B6:6E:4E:F4
s-01,-32,-22,-32,-24,-64,-64,-42,-60,-64,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-28,-64,-64,-42,-60,-64,D8:07:B6:6E:4E:F4
s-01,-42,-64,-24,-32,-48,-44,-48,-50,-68,D8:07:B6:6E:4F:80
s-01,-42,-40,-24,-32,-64,-44,-44,-50,-64,D8:07:B6:6E:4F:80
s-01,-42,-40,-36,-36,-44,-44,-44,-50,-66,D8:07:B6:6E:4E:0A
s-01,-42,-40,-28,-32,-66,-44,-44,-50,-66,D8:07:B6:6E:4F:80
s-01,-42,-40,-28,-32,-66,-44,-44,-50,-66,D8:07:B6:6E:4F:80
s-01,-36,-24,-44,-46,-54,-44,-46,-50,-62,D8:07:B6:6E:4E:F4
s-01,-60,-24,-38,-36,-60,-44,-46,-52,-62,D8:07:B6:6E:4E:F4
s-01,-60,-28,-38,-36,-60,-44,-44,-52,-56,D8:07:B6:6E:4E:F4
s-01,-32,-28,-38,-36,-60,-44,-44,-52,-60,D8:07:B6:6E:4E:F4
s-01,-30,-28,-38,-40,-62,-44,-42,-52,-58,D8:07:B6:6E:4E:F4
s-01,-30,-28,-40,-40,-62,-44,-44,-52,-58,D8:07:B6:6E:4E:F4
s-01,-32,-26,-40,-40,-62,-44,-42,-50,-58,D8:07:B6:6E:4E:F4
s-01,-32,-30,-36,-36,-60,-44,-48,-48,-58,D8:07:B6:6E:4E:F4
s-01,-32,-28,-36,-36,-60,-44,-44,-50,-60,D8:07:B6:6E:4E:F4
s-01,-30,-26,-32,-36,-60,-44,-50,-68,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-36,-60,-44,-44,-68,-60,D8:07:B6:6E:4E:F4
s-01,-26,-38,-36,-36,-60,-44,-42,-60,-60,98:DE:D0:8F:0A:38
s-01,-72,-24,-32,-36,-60,-44,-42,-50,-60,D8:07:B6:6E:4E:F4
s-01,-72,-60,-32,-36,-60,-60,-40,-52,-60,D8:07:B6:6E:4F:80
s-01,-32,-26,-36,-36,-64,-60,-36,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-26,-34,-38,-62,-60,-36,-50,-60,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-38,-64,-60,-40,-50,-60,D8:07:B6:6E:4E:F4
s-01,-34,-50,-36,-34,-64,-52,-42,-50,-64,D8:07:B6:6E:4E:0A
s-01,-32,-24,-36,-38,-64,-56,-40,-50,-68,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-36,-74,-54,-34,-48,-70,D8:07:B6:6E:4E:F4
s-01,-34,-24,-34,-38,-64,-56,-40,-50,-64,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-38,-64,-56,-42,-50,-64,D8:07:B6:6E:4E:F4
s-01,-32,-44,-32,-38,-64,-56,-40,-50,-70,D8:07:B6:6E:4F:80
s-01,-32,-26,-36,-76,-64,-56,-40,-50,-68,D8:07:B6:6E:4E:F4
s-01,-32,-60,-36,-34,-64,-56,-40,-50,-64,98:DE:D0:8F:0A:38
s-01,-32,-24,-34,-38,-64,-56,-40,-50,-64,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-38,-60,-56,-40,-50,-64,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-38,-60,-56,-36,-50,-72,D8:07:B6:6E:4E:F4
s-01,-34,-26,-76,-36,-64,-56,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-34,-50,-76,-36,-64,-56,-40,-50,-72,98:DE:D0:8F:0A:38
s-01,-34,-26,-34,-36,-68,-56,-40,-50,-72,D8:07:B6:6E:4E:F4
s-01,-34,-26,-32,-36,-68,-56,-40,-48,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-68,-56,-40,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-36,-68,-54,-40,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-68,-54,-40,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-32,-36,-64,-54,-40,-52,-72,D8:07:B6:6E:4E:F4
s-01,-68,-68,-36,-36,-64,-54,-40,-52,-72,D8:07:B6:6E:4E:0A
s-01,-32,-26,-34,-40,-66,-54,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-40,-62,-54,-34,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-38,-80,-54,-42,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-38,-64,-54,-42,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-24,-34,-38,-64,-54,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-76,-34,-40,-64,-54,-42,-50,-70,98:DE:D0:8F:0A:38
s-01,-32,-24,-36,-38,-64,-54,-42,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-58,-32,-38,-56,-54,-40,-50,-72,D8:07:B6:6E:4F:80
s-01,-32,-74,-32,-38,-56,-54,-40,-50,-72,D8:07:B6:6E:4F:80
s-01,-32,-24,-34,-38,-68,-54,-40,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-24,-30,-38,-74,-54,-42,-50,-72,D8:07:B6:6E:4E:F4
s-01,-32,-24,-30,-38,-64,-54,-42,-76,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-40,-68,-54,-42,-70,-72,D8:07:B6:6E:4E:F4
s-01,-32,-24,-32,-40,-68,-54,-42,-50,-72,D8:07:B6:6E:4E:F4
s-01,-34,-76,-36,-40,-68,-54,-42,-50,-72,98:DE:D0:8F:0A:38
s-01,-32,-26,-60,-40,-68,-54,-40,-50,-74,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-34,-66,-54,-40,-50,-74,D8:07:B6:6E:4E:F4
s-01,-64,-44,-76,-66,-66,-54,-40,-52,-72,D8:07:B6:6E:4F:8C
s-01,-32,-26,-36,-40,-66,-80,-42,-52,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-40,-60,-80,-42,-52,-72,D8:07:B6:6E:4E:F4
s-01,-32,-24,-36,-40,-64,-80,-42,-52,-64,D8:07:B6:6E:4E:F4
s-01,-36,-24,-36,-40,-68,-80,-50,-46,-64,D8:07:B6:6E:4E:F4
s-01,-34,-84,-36,-40,-62,-80,-50,-46,-64,98:DE:D0:8F:0A:38
s-01,-34,-26,-40,-36,-60,-54,-40,-46,-66,D8:07:B6:6E:4E:F4
s-01,-50,-28,-32,-40,-62,-62,-40,-52,-66,D8:07:B6:6E:4E:F4
s-01,-62,-26,-34,-40,-64,-60,-38,-76,-68,D8:07:B6:6E:4E:F4
s-01,-62,-26,-36,-40,-64,-56,-40,-66,-78,D8:07:B6:6E:4E:F4
s-01,-34,-26,-42,-40,-64,-56,-40,-66,-78,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-40,-64,-58,-40,-48,-78,D8:07:B6:6E:4E:F4
s-01,-34,-26,-36,-40,-64,-58,-36,-48,-72,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-64,-58,-36,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-66,-56,-36,-66,-70,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-34,-60,-58,-38,-66,-70,D8:07:B6:6E:4E:F4
s-01,-34,-26,-36,-36,-74,-58,-34,-48,-64,D8:07:B6:6E:4E:F4
s-01,-68,-26,-38,-36,-58,-58,-40,-70,-66,D8:07:B6:6E:4E:F4
s-01,-32,-60,-38,-36,-66,-58,-40,-50,-70,98:DE:D0:8F:0A:38
s-01,-32,-26,-38,-36,-66,-58,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-76,-40,-36,-66,-58,-40,-50,-70,98:DE:D0:8F:0A:38
s-01,-32,-26,-40,-32,-66,-58,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-32,-28,-36,-40,-66,-58,-40,-50,-70,D8:07:B6:6E:4E:F4
s-01,-34,-68,-38,-34,-58,-58,-34,-50,-70,D8:07:B6:6E:4F:8C
s-01,-32,-68,-34,-34,-68,-58,-40,-50,-70,98:DE:D0:8F:0A:38
s-01,-34,-28,-34,-34,-66,-58,-40,-46,-70,D8:07:B6:6E:4E:F4
s-01,-32,-48,-32,-34,-60,-58,-40,-46,-70,D8:07:B6:6E:4F:80
s-01,-34,-26,-32,-36,-60,-58,-40,-46,-68,D8:07:B6:6E:4E:F4
s-01,-34,-80,-34,-36,-60,-58,-40,-78,-68,D8:07:B6:6E:4F:80
s-01,-34,-28,-34,-38,-62,-58,-40,-48,-74,D8:07:B6:6E:4E:F4
s-01,-32,-50,-36,-36,-62,-58,-34,-48,-74,98:DE:D0:8F:0A:38
s-01,-44,-68,-34,-38,-64,-56,-34,-48,-66,D8:07:B6:6E:4F:8C
s-01,-68,-28,-34,-80,-68,-56,-40,-46,-66,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-38,-64,-56,-40,-46,-66,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-36,-62,-52,-40,-46,-66,D8:07:B6:6E:4E:F4
s-01,-32,-26,-46,-42,-58,-52,-40,-46,-70,D8:07:B6:6E:4E:F4
s-01,-32,-26,-32,-36,-58,-52,-40,-54,-66,D8:07:B6:6E:4E:F4
s-01,-32,-26,-34,-38,-58,-58,-40,-54,-68,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-58,-58,-40,-54,-68,D8:07:B6:6E:4E:F4
s-01,-32,-44,-36,-36,-58,-56,-40,-54,-68,98:DE:D0:8F:0A:38
s-01,-32,-28,-36,-42,-70,-56,-42,-48,-64,D8:07:B6:6E:4E:F4
s-01,-34,-26,-36,-36,-64,-56,-40,-48,-64,D8:07:B6:6E:4E:F4
s-01,-32,-26,-36,-36,-60,-56,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-76,-68,-36,-36,-74,-56,-42,-48,-60,D8:07:B6:6E:4E:0A
s-01,-34,-24,-36,-36,-74,-56,-40,-48,-60,D8:07:B6:6E:4E:F4
s-01,-34,-64,-36,-32,-74,-56,-40,-48,-60,D8:07:B6:6E:4E:0A
s-01,-30,-26,-34,-32,-66,-56,-40,-48,-76,D8:07:B6:6E:4E:F4
